User ID,Question ID,Tags
"265289","4086994","<hibernate><spring><maven-2><jpa>"
"451448","4100639","<asp.net><refresh><chat>"
"265289","4105946","<java><datetime><jpa><jpql>"
"145392","4116659","<maven-2><logging>"
"265289","4132437","<java><spring><jpa><dao><criteria-api>"
"265289","4134493","<java><spring><dependency-injection>"
"265289","4143023","<java><radio-button><wicket>"
"504281","4152822","<sharepoint><sharepoint-2007>"
"504281","4152994","<sharepoint-2007>"
"265289","4155991","<java><spring><transactions>"
"39040","4160456","<sql><sql-server-express>"
"320548","4170243","<c++><cuda>"
"320548","4173584","<c++><arrays><multidimensional-array>"
"495730","4175715","<sql><sql-server><sql-server-2005><tsql>"
"495730","4179212","<sql><sql-server><sql-server-2005><tsql>"
"495730","4180175","<c#><asp.net><web-services><exchange-server><ews-managed-api>"
"510699","4204132","<iphone><tableview><cells>"
"265289","4215404","<java><database><spring><transactions><isolation-level>"
"265289","4223400","<java><database><hibernate><jpa><transactions>"
"265289","4225375","<java><hibernate><spring><jpa><transactions>"
"507116","4230647","<zend-framework>"
"495730","4235451","<asp.net><exchange-server><exchangewebservices><exchange-server-2007><ews-managed-api>"
"507116","4236289","<zend-framework>"
"294110","4252815","<c#><excel><export>"
"265289","4255734","<java><hibernate><spring><criteria-api><hibernate-search>"
"510699","4266581","<ipad><modal-dialog><presentation><uimodalpresentationformsh>"
"507116","4291874","<zend-framework>"
"495730","4321399","<web-services><exchange-server><exchangewebservices><exchange-server-2007><ews-managed-api>"
"2709","4330131","<html><flash><swfobject>"
"529035","4343360","<core-data><ios>"
"507116","4357365","<zend-framework><zend-db><zend-db-table>"
"531383","4360469","<actionscript><syntax>"
"529035","4371007","<iphone><cocoa-touch><core-data><nsfetchedresultscontroller>"
"531773","4377625","<java>"
"495730","4378424","<sql><sql-server><sql-server-2005><tsql>"
"197530","4394915","<c#><c++><dll><pinvoke><unmanaged>"
"214111","4395838","<css>"
"451448","4410066","<oracle><decode><sql-like>"
"539068","4418247","<subprocess><pyinstaller>"
"3193","4430202","<objective-c><events>"
"335340","4439667","<java><excel><jdbc>"
"365413","4441781","<objective-c>"
"542585","4444426","<c#><.net><outlook><outlook-object-model>"
"542585","4444894","<c#><.net><outlook><outlook-object-model>"
"543835","4454435","<r><time-series>"
"365413","4454947","<objective-c>"
"543955","4455161","<java><matlab><deployment><javac>"
"544529","4459126","<c#><asp.net><webservice-client>"
"495730","4476078","<c#><exchangewebservices><exchange-server-2007><ews-managed-api>"
"547413","4481235","<php><buffer><output-buffering>"
"451448","4493123","<file><asp-classic><download>"
"550515","4504016","<windows><environment-variables><javascript>"
"550730","4505809","<javascript><node.js><http-post>"
"550730","4506240","<javascript><callback><node.js>"
"550073","4520599","<powershell><tfs>"
"543835","4543272","<r><rgl>"
"515093","4569101","<python><django><django-admin>"
"20265","4599376","<html><ios><iphone><video>"
"495730","4599467","<sql><tsql><sql-server-2008>"
"54922","4605514","<c#><.net><nunit>"
"197530","4612758","<sql-server><microsoft-sync-framework>"
"265289","4646014","<java><testing><selenium><maven><functional-testing>"
"570452","4651774","<binding>"
"570629","4653253","<iis><iis-7.5>"
"486978","4662506","<mercurial><patch><mq><mercurial-queue>"
"570452","4672055","<wpf><wpf-controls><effects>"
"265289","4680869","<java><hibernate><spring><selenium><selenium-webdriver>"
"574723","4684150","<asp.net-mvc><action-filter>"
"575788","4692123","<android><sqlite>"
"543835","4709644","<r><time-series><zoo>"
"265289","4759310","<java><maven><testing><jetty><maven-failsafe-plugin>"
"265289","4759620","<java><maven><testing><jetty><maven-failsafe-plugin>"
"585232","4765222","<cmake><build-process><object-files>"
"510699","4784285","<objective-c><uiview><uiviewcontroller><add>"
"587893","4785285","<ruby-on-rails>"
"510699","4793359","<uiview><uiviewcontroller><xib>"
"265289","4795237","<java><ftp><apache-commons-net>"
"265289","4805191","<java><ftp><inputstream><java-io>"
"265289","4817189","<java><ftp><iostream><guava><java-io>"
"219153","4823668","<c++><visual-c++><c++11><nullptr>"
"510699","4830576","<cocoa-touch><tableview><dismiss><popover>"
"543835","4833008","<r><time-series><zoo>"
"600640","4879815","<silverlight>"
"485583","4881391","<ruby><email><rubygems>"
"265289","4887456","<java><drools><decision-tree><expert-system><drools-flow>"
"265289","4896335","<java><drools><decision-tree><expert-system>"
"610267","4949265","<php><sql>"
"610267","4950296","<sql><join><left-join>"
"195788","4968006","<asp-classic><buffering>"
"613220","4970417","<java><events><simulation><clock>"
"614406","4979642","<android><opengl-es>"
"365413","4982115","<objective-c>"
"613220","4985883","<class><enums><uml><diagram><visio>"
"613220","4986291","<class><collections><methods><diagram><visio>"
"265289","5005054","<java>"
"265289","5019101","<java><eclipse><eclipse-plugin><decision-tree><eclipse-gef>"
"485583","5023075","<ruby-on-rails><security><activerecord>"
"265289","5028033","<java><eclipse><graph><code-generation><decision-tree>"
"265289","5030435","<java><graph><editor>"
"592318","5031441","<wpf><inheritance><treeview>"
"621949","5033304","<android><kml>"
"145392","5035309","<algorithm>"
"265289","5042378","<java><graph><editor><mxgraph>"
"624056","5048759","<java><android><string><polyline>"
"543835","5061986","<function><r>"
"265289","5064615","<java><graph><editor>"
"550073","5069119","<c++><visual-studio-2010>"
"485583","5085974","<ruby-on-rails><testing><rspec><actionmailer>"
"592318","5091455","<c#><colors>"
"265289","5106500","<java><rules><drools><decision-tree><rule-engine>"
"633891","5115796","<javascript><regex><validation>"
"637775","5142839","<android><screen-orientation><device-orientation><rotational-matrices>"
"3193","5144198","<c#><linq><union>"
"269221","5159858","<ant><jar>"
"3193","5165924","<c#><java><asp.net><spring-mvc>"
"427256","5167575","<c++><boost-spirit><boost-spirit-qi>"
"54086","5185654","<javascript><json><solr><jsonp>"
"644065","5201351","<iphone><objective-c>"
"644065","5208283","<iphone><objective-c>"
"644065","5215371","<iphone><objective-c>"
"648146","5219770","<sql-server><svn>"
"320548","5223475","<hadoop><apache-pig>"
"650460","5237893","<ssh><fabric><tunnel>"
"653694","5260865","<java><htmlunit>"
"654543","5267712","<xamarin.ios><monodevelop>"
"265289","5315199","<java><random>"
"260174","5337344","<html><f#><html-agility-pack>"
"667396","5362878","<silverlight-4.0><prism><sculpture>"
"265289","5418945","<java><spring><dependency-injection><wicket><autowired>"
"676626","5431942","<mysql>"
"265289","5432348","<java><forms><wicket><form-processing>"
"320548","5436976","<coldfusion>"
"678292","5444538","<seo><vbulletin>"
"54086","5464325","<solr><location><store>"
"365413","5467501","<objective-c>"
"1879396","5482172","<php><jquery><ajax><image><special-characters>"
"691887","5546138","<sql-server><sql-server-2008>"
"396000","5549070","<c#><winforms><linq-to-sql>"
"335340","5552157","<sql><oracle>"
"57744","5570872","<silverlight-4.0><mdi><silverlightcontrols>"
"269221","5573524","<sproutcore>"
"531773","5575010","<memcached><varnish>"
"697347","5585519","<c#><concurrency><stdin>"
"691887","5588419","<.net><single-sign-on>"
"697918","5589963","<android><file-io>"
"265289","5596518","<java><database><jpa><enums>"
"698902","5597159","<jquery><jquery-ui-accordion>"
"699789","5604070","<jakarta-ee>"
"691887","5608093","<sql><sql-server><tsql>"
"698902","5639038","<jquery><accordion>"
"265289","5649345","<java><jpa><entitymanager>"
"621949","5651421","<php><parsing><xpath><kml>"
"709338","5673512","<android><gps>"
"105194","5687451","<iphone><objective-c><mapkit>"
"715408","5718220","<sql><count><case>"
"265289","5728265","<java><workflow><thread-safety><drools><drools-flow>"
"717113","5730127","<ruby-on-rails-3>"
"698902","5747209","<jquery><asp.net-mvc-3><html><partial-views>"
"320548","5759038","<java><hadoop><apache-pig>"
"39040","5772148","<python><list><dictionary>"
"723266","5775480","<android><augmented-reality>"
"723266","5775927","<android><augmented-reality>"
"725497","5791403","<c#><.net><linq>"
"726751","5800920","<ruby-on-rails><windows><sqlite><file-not-found>"
"727897","5808966","<sql-server>"
"691887","5811663","<.net><asp.net><iis><deployment>"
"730478","5828024","<c><libcurl>"
"730478","5828138","<php><c><curl>"
"265289","5859106","<sql><database><oracle><constraints>"
"335340","5867604","<regex><eclipse>"
"736266","5870553","<c#><linq><xpath><html-agility-pack><html-content-extraction>"
"733705","5900850","<vim><gnome>"
"701632","5902339","<python><django>"
"730478","5907033","<nosql><redis>"
"741317","5908701","<c#><memorystream><ref><textwriter>"
"311499","5914681","<git><git-svn>"
"483879","5949934","<java><c++><html><pdf>"
"747047","5952094","<c#><windows-phone-7><post><httpwebrequest>"
"197530","5981959","<nhibernate><nhibernate-mapping>"
"747047","5990148","<c#><xaml><windows-phone-7><orientation>"
"752426","5992315","<mysql><search><indexing><unique><varchar>"
"1385242","5992514","<cometd>"
"701632","5996680","<python><django>"
"265289","6004180","<database><forms><wicket>"
"755602","6017572","<php><macos><macports><pecl>"
"756602","6025328","<java><hibernate><connection>"
"483879","6027382","<iphone><python><ios><pdf>"
"54086","6035270","<navigation><solr><geospatial><facet><buckets>"
"758619","6040662","<openid><omniauth>"
"759218","6045035","<c#><event-handling>"
"733705","6061600","<perl><tk-toolkit>"
"510699","6078212","<soap><netbeans><service><response>"
"485583","6079016","<ruby-on-rails><database><testing>"
"348503","6085050","<php><apache><load-balancing><squid>"
"396000","6119863","<c#><.net><timer><timertask>"
"1385242","6149721","<dojo>"
"2923","51135","<architecture>"
"16034","95106","<vim><keyboard-shortcuts>"
"16034","102759","<sql><database>"
"9845","117800","<python><django><autofield>"
"16034","128381","<lighttpd>"
"16034","163887","<sql><join>"
"2651243","166503","<c><windows><winapi><unicode><utf-8>"
"16034","168423","<svn><permissions>"
"16034","188208","<bash>"
"16034","189988","<php><oop><static-methods>"
"16034","196841","<python><ruby><string><printf>"
"13492","205614","<mysql><sysadmin>"
"16034","235826","<graphics>"
"16034","247792","<logging><lighttpd><logrotate>"
"44952","358003","<c><linux><file><io><std>"
"59970","534955","<sql><database><architecture><schema><methodology>"
"44952","584604","<math><3d><directx><matrix><xna>"
"70945","589974","<c#><parsing><serialization>"
"73084","605291","<javascript><html><css><header>"
"75114","622533","<javascript><jquery>"
"73952","622763","<java><tdd><mocking><easymock><jmock>"
"44952","631674","<javascript><html><internet-explorer><internet-explorer-7>"
"44952","634654","<javascript><loops><foreach><enumeration><for-in-loop>"
"16034","639949","<python><oracle><validation>"
"70945","655603","<c#><html><html-parsing><html-agility-pack>"
"70945","662830","<c#><multithreading><synchronization>"
"70945","677876","<c#><.net><regex>"
"44952","702139","<c#><collections><c#-3.0><lambda>"
"70945","704361","<perl><authentication><smtp><gmail>"
"70945","705063","<c#><constructor><strategy-pattern>"
"70945","713660","<c#><linux><mono><named-pipes>"
"61390","747982","<ffmpeg><progress-bar>"
"44952","749553","<c#><xml><dom><projects>"
"61390","769125","<php><system><command><background-process>"
"94169","776338","<c#><.net><appdomain>"
"94169","782020","<c#>"
"44952","790686","<linux><unix><permissions><directory>"
"94169","797093","<c#><linux><ubuntu-9.04>"
"94169","800999","<c#><.net><linux>"
"44952","830912","<wpf><user-interface><xaml><layout><textbox>"
"44952","832429","<wpf><xaml><xslt><serialization><xml-serialization>"
"70945","835639","<c#><mono><compression><checksum><zlib>"
"44952","845104","<c#><xml><xaml><xslt>"
"94169","846978","<c#><winapi>"
"70945","851345","<applescript>"
"70945","854150","<java><.net><sockets><compression><gzip>"
"70945","868977","<c#><.net><mono><zlib>"
"94169","874640","<c#><xml>"
"44952","885241","<php><string>"
"94169","892456","<.net>"
"94169","892719","<.net>"
"110776","895577","<asp.net><reference><visual-sourcesafe><com-interop><web-site-project>"
"94169","896611","<c#><.net><idictionary>"
"44952","910688","<c><data-structures><struct>"
"44952","911359","<networking><sockets><udp><posix><datagram>"
"94169","914306","<c#><twitter><proxy-server>"
"94169","920045","<c#>"
"94169","925638","<c#>"
"94169","926064","<.net><winforms><logging>"
"94169","927328","<c#>"
"44952","931911","<c#><winforms><controls><mouse>"
"70945","935141","<linux><perl><multithreading>"
"116183","941410","<qt><debugging><gdb><kde-plasma>"
"94169","946420","<c#>"
"94169","954628","<winapi><com><memory-leaks>"
"94169","964566","<c#><.net><visual-studio><debugging><exception>"
"94169","965017","<c#>"
"44952","980015","<c++><variables><constructor><initialization>"
"44952","993262","<c++><exception><language-features>"
"94169","1021310","<c#>"
"64290","1024857","<c#><nhibernate><mono><xsd>"
"94169","1027531","<c#><packaging>"
"44952","1028489","<c#><properties><namespaces><syntax-error><collision>"
"44952","1028843","<c#><.net><winforms><mainwindow>"
"64290","1046997","<priority-queue><channel><retlang>"
"75114","1048666","<objective-c><cocoa><finder>"
"61390","1054664","<ajax><perl><progress-bar>"
"79444","1069597","<caching><enterprise-library><extending>"
"94169","1136629","<.net><indexing>"
"61390","1136990","<perl><pdf><text><extract>"
"61390","1186512","<html><perl><pdf><adobe><acrobat>"
